OrderID,Date,Year,Month,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
200621,2023-10-22 00:00:00,2023,10,37455,Phone,5,476.01,146,Credit Card,Delivered,82685594,7,WINTER15,Google,2380.05
200622,2024-11-02 00:00:00,2024,11,27078,Desk,5,236.38,128,Credit Card,Returned,89314307,7,No_Coupon,Facebook,1181.9
200623,2023-06-16 00:00:00,2023,6,91941,Printer,3,396,269,Gift Card,Cancelled,21330732,4,FREESHIP,Instagram,1188
200624,2024-01-16 00:00:00,2024,1,25967,Tablet,5,341.96,747,Debit Card,Delivered,88559278,6,No_Coupon,Email,1709.8
200625,2023-09-24 00:00:00,2023,9,22123,Tablet,1,672.89,519,Credit Card,Pending,43250279,1,WINTER15,Email,672.89
200626,2024-03-01 00:00:00,2024,3,45671,Tablet,2,657.48,769,Online,Shipped,18179773,5,SAVE10,Referral,1314.96
200627,2023-08-06 00:00:00,2023,8,53334,Chair,3,498.68,879,Online,Returned,31724421,4,FREESHIP,Email,1496.04
200628,2023-03-26 00:00:00,2023,3,18717,Printer,5,558.63,861,Cash,Pending,58568806,8,FREESHIP,Referral,2793.15
200629,2023-07-07 00:00:00,2023,7,50137,Phone,3,19.73,840,Online,Pending,91836131,3,No_Coupon,Referral,59.19
200630,2023-06-23 00:00:00,2023,6,51481,Monitor,5,248.84,140,Debit Card,Cancelled,33437701,10,No_Coupon,Instagram,1244.2
200631,2024-08-31 00:00:00,2024,8,99128,Chair,3,46.11,360,Gift Card,Returned,32426808,5,WINTER15,Referral,138.33
200632,2023-05-02 00:00:00,2023,5,67260,Laptop,5,678.16,463,Gift Card,Delivered,38229104,7,WINTER15,Facebook,3390.8
200633,2024-04-10 00:00:00,2024,4,79533,Laptop,5,601.72,921,Gift Card,Cancelled,54711422,5,WINTER15,Instagram,3008.6
200634,2024-04-25 00:00:00,2024,4,66906,Printer,2,259.32,117,Gift Card,Delivered,31633755,2,WINTER15,Referral,518.64
200635,2023-12-13 00:00:00,2023,12,12818,Chair,3,63.68,434,Cash,Returned,40879983,6,No_Coupon,Facebook,191.04
200636,2023-10-05 00:00:00,2023,10,60384,Laptop,4,371.07,336,Cash,Cancelled,92080037,7,WINTER15,Facebook,1484.28
200637,2024-09-29 00:00:00,2024,9,92294,Chair,4,306.35,784,Gift Card,Shipped,23585765,7,WINTER15,Referral,1225.4
200638,2023-10-15 00:00:00,2023,10,66840,Tablet,4,578.27,547,Online,Delivered,76929637,9,WINTER15,Email,2313.08
200639,2023-01-20 00:00:00,2023,1,22534,Chair,1,529.19,391,Cash,Cancelled,17415798,5,No_Coupon,Referral,529.19
200640,2024-02-27 00:00:00,2024,2,46509,Chair,2,587.49,647,Gift Card,Returned,24241664,6,SAVE10,Referral,1174.98
200641,2024-06-30 00:00:00,2024,6,71680,Printer,4,567.57,814,Debit Card,Pending,47386650,9,WINTER15,Google,2270.28
200642,2024-04-29 00:00:00,2024,4,15063,Chair,5,85.22,527,Credit Card,Cancelled,10329390,7,FREESHIP,Email,426.1
200643,2024-08-26 00:00:00,2024,8,77122,Laptop,1,438.37,647,Cash,Cancelled,75814880,4,SAVE10,Referral,438.37
200644,2023-11-15 00:00:00,2023,11,86524,Chair,2,366.23,961,Cash,Shipped,62490506,2,WINTER15,Email,732.46
200645,2023-01-02 00:00:00,2023,1,82990,Laptop,2,150.05,727,Credit Card,Cancelled,68574801,4,SAVE10,Facebook,300.1
200646,2023-10-27 00:00:00,2023,10,98761,Chair,4,498.51,804,Debit Card,Shipped,43262630,4,SAVE10,Google,1994.04
200647,2025-04-24 00:00:00,2025,4,54409,Desk,3,339.39,667,Cash,Returned,67671316,7,FREESHIP,Google,1018.17
200648,2025-01-18 00:00:00,2025,1,89674,Monitor,2,575.83,182,Online,Delivered,45902512,3,WINTER15,Referral,1151.66
200649,2023-12-23 00:00:00,2023,12,45899,Monitor,2,642.98,153,Debit Card,Returned,32932093,7,FREESHIP,Email,1285.96
200650,2023-05-18 00:00:00,2023,5,74499,Desk,2,372.23,518,Gift Card,Delivered,93767278,7,SAVE10,Email,744.46
200651,2024-11-12 00:00:00,2024,11,81192,Chair,3,646.34,429,Debit Card,Pending,76931118,5,No_Coupon,Google,1939.02
200652,2024-06-05 00:00:00,2024,6,71473,Chair,5,341.84,328,Online,Shipped,94857335,8,FREESHIP,Instagram,1709.2
200653,2024-02-25 00:00:00,2024,2,59338,Printer,3,690.3,747,Credit Card,Shipped,12902764,6,WINTER15,Google,2070.9
200654,2023-06-12 00:00:00,2023,6,62661,Tablet,3,382.37,863,Debit Card,Returned,25748100,8,No_Coupon,Instagram,1147.11
200655,2023-03-14 00:00:00,2023,3,22101,Chair,2,132.6,262,Debit Card,Cancelled,70711522,4,WINTER15,Email,265.2
200656,2024-01-18 00:00:00,2024,1,51404,Monitor,2,189.06,835,Gift Card,Shipped,85682500,7,SAVE10,Facebook,378.12
200657,2023-12-24 00:00:00,2023,12,19384,Tablet,4,87.79,532,Cash,Cancelled,33207064,6,FREESHIP,Instagram,351.16
200658,2025-04-18 00:00:00,2025,4,86864,Printer,2,46.36,670,Gift Card,Returned,15323191,4,SAVE10,Google,92.72
200659,2024-10-26 00:00:00,2024,10,24301,Phone,2,642.04,964,Gift Card,Delivered,55000075,4,WINTER15,Email,1284.08
200660,2024-10-19 00:00:00,2024,10,43842,Chair,2,651.57,933,Debit Card,Shipped,54084424,7,WINTER15,Facebook,1303.14
200661,2025-02-28 00:00:00,2025,2,63657,Tablet,3,424.89,116,Debit Card,Cancelled,86378984,6,FREESHIP,Google,1274.67
200662,2023-01-28 00:00:00,2023,1,98332,Laptop,3,438.89,985,Cash,Returned,85744797,3,No_Coupon,Facebook,1316.67
200663,2024-04-15 00:00:00,2024,4,59774,Monitor,1,72.6,941,Debit Card,Cancelled,87635135,6,FREESHIP,Instagram,72.6
200664,2024-12-19 00:00:00,2024,12,14847,Laptop,4,194.75,188,Cash,Shipped,46492755,5,No_Coupon,Facebook,779
200665,2023-05-02 00:00:00,2023,5,83653,Tablet,4,231.26,253,Online,Shipped,32619935,6,WINTER15,Google,925.04
200666,2024-08-31 00:00:00,2024,8,35711,Monitor,4,327.12,788,Credit Card,Cancelled,45281495,4,No_Coupon,Email,1308.48
200667,2023-05-03 00:00:00,2023,5,10477,Laptop,1,466.42,172,Gift Card,Pending,41505339,5,SAVE10,Email,466.42
200668,2024-07-05 00:00:00,2024,7,61257,Monitor,2,253.67,981,Cash,Returned,25226070,3,WINTER15,Facebook,507.34
200669,2023-02-05 00:00:00,2023,2,60547,Desk,1,257,812,Debit Card,Cancelled,65694249,5,No_Coupon,Referral,257
200670,2024-04-18 00:00:00,2024,4,14576,Desk,4,539.2,747,Credit Card,Pending,21637540,8,FREESHIP,Google,2156.8
200671,2023-06-15 00:00:00,2023,6,49282,Chair,5,50.74,737,Gift Card,Cancelled,88653901,7,WINTER15,Google,253.7
200672,2023-05-09 00:00:00,2023,5,14017,Phone,2,624.16,984,Debit Card,Shipped,71009446,2,SAVE10,Instagram,1248.32
200673,2023-02-21 00:00:00,2023,2,46504,Tablet,2,372.92,131,Credit Card,Delivered,95024356,7,SAVE10,Email,745.84
200674,2024-01-09 00:00:00,2024,1,56928,Laptop,4,358.75,860,Gift Card,Delivered,57792939,9,SAVE10,Facebook,1435
200675,2024-08-06 00:00:00,2024,8,97749,Desk,3,342.02,906,Debit Card,Pending,90233116,5,No_Coupon,Email,1026.06
200676,2025-06-23 00:00:00,2025,6,90431,Laptop,2,422.34,985,Credit Card,Cancelled,44151723,4,FREESHIP,Instagram,844.68
200677,2025-04-03 00:00:00,2025,4,56722,Tablet,5,22.07,179,Online,Cancelled,78778569,7,FREESHIP,Instagram,110.35
200678,2024-11-24 00:00:00,2024,11,40863,Chair,3,163.13,457,Gift Card,Shipped,20553345,5,WINTER15,Facebook,489.39
200679,2023-02-02 00:00:00,2023,2,40798,Tablet,3,360.66,304,Online,Returned,66106697,5,FREESHIP,Instagram,1081.98
200680,2023-08-27 00:00:00,2023,8,16702,Monitor,3,463.39,694,Credit Card,Returned,16953491,3,No_Coupon,Facebook,1390.17
200681,2024-01-30 00:00:00,2024,1,38262,Tablet,1,155.27,548,Debit Card,Shipped,47300502,6,No_Coupon,Email,155.27
200682,2023-07-23 00:00:00,2023,7,50274,Monitor,3,509.42,449,Credit Card,Cancelled,91729086,5,FREESHIP,Google,1528.26
200683,2025-05-18 00:00:00,2025,5,91591,Desk,4,652.48,887,Cash,Pending,23554043,5,FREESHIP,Instagram,2609.92
200684,2024-09-22 00:00:00,2024,9,96583,Printer,4,34.84,288,Credit Card,Shipped,64353241,8,No_Coupon,Email,139.36
200685,2025-02-07 00:00:00,2025,2,64579,Desk,1,234.37,638,Debit Card,Shipped,10276565,5,FREESHIP,Email,234.37
200686,2023-10-09 00:00:00,2023,10,41903,Desk,3,53.6,525,Cash,Pending,59112382,4,WINTER15,Facebook,160.8
200687,2023-09-13 00:00:00,2023,9,19742,Tablet,1,332.09,408,Gift Card,Returned,68845230,5,FREESHIP,Instagram,332.09
200688,2024-03-06 00:00:00,2024,3,20077,Monitor,4,593.22,154,Credit Card,Cancelled,36415742,8,WINTER15,Facebook,2372.88
200689,2023-08-29 00:00:00,2023,8,13186,Tablet,2,444.84,787,Online,Shipped,56967415,7,No_Coupon,Facebook,889.68
200690,2024-07-12 00:00:00,2024,7,29318,Monitor,1,24.48,128,Gift Card,Returned,88666721,1,No_Coupon,Instagram,24.48
200691,2024-11-24 00:00:00,2024,11,36137,Laptop,3,239.08,396,Cash,Shipped,57376416,8,No_Coupon,Google,717.24
200692,2023-01-23 00:00:00,2023,1,25534,Desk,5,196.84,319,Credit Card,Delivered,68347402,5,WINTER15,Instagram,984.2
200693,2025-03-12 00:00:00,2025,3,62070,Monitor,1,176.58,674,Debit Card,Returned,10267127,4,No_Coupon,Referral,176.58
200694,2023-10-02 00:00:00,2023,10,92049,Printer,4,666.52,619,Cash,Shipped,32287092,8,FREESHIP,Email,2666.08
200695,2024-11-23 00:00:00,2024,11,52604,Printer,5,101.3,553,Online,Shipped,48839788,7,FREESHIP,Email,506.5
200696,2023-07-02 00:00:00,2023,7,22429,Chair,4,151.2,965,Gift Card,Pending,38572927,9,WINTER15,Facebook,604.8
200697,2025-02-04 00:00:00,2025,2,27430,Printer,5,94.85,788,Cash,Shipped,45025840,6,WINTER15,Email,474.25
200698,2023-01-04 00:00:00,2023,1,44366,Laptop,2,388.22,169,Cash,Delivered,48658394,2,WINTER15,Instagram,776.44
200699,2023-11-13 00:00:00,2023,11,36813,Laptop,3,614.15,897,Gift Card,Cancelled,84088900,3,No_Coupon,Facebook,1842.45
200700,2024-09-25 00:00:00,2024,9,40201,Laptop,2,92.91,555,Cash,Returned,30198779,3,WINTER15,Instagram,185.82
200701,2024-06-23 00:00:00,2024,6,75456,Monitor,3,92.22,115,Credit Card,Delivered,90519490,5,FREESHIP,Email,276.66
200702,2024-06-09 00:00:00,2024,6,33315,Printer,3,562.55,154,Debit Card,Returned,43589369,6,No_Coupon,Email,1687.65
200703,2023-03-22 00:00:00,2023,3,89336,Desk,1,92.79,799,Cash,Pending,47665103,3,WINTER15,Email,92.79
200704,2023-06-03 00:00:00,2023,6,96034,Desk,4,30.27,819,Online,Delivered,87261034,9,FREESHIP,Google,121.08
200705,2025-03-30 00:00:00,2025,3,50114,Monitor,2,49.08,420,Debit Card,Returned,20214786,7,FREESHIP,Instagram,98.16
200706,2025-03-02 00:00:00,2025,3,85330,Desk,5,228.09,969,Gift Card,Returned,97693301,9,FREESHIP,Facebook,1140.45
200707,2024-11-01 00:00:00,2024,11,31761,Chair,4,650.04,989,Gift Card,Cancelled,17628852,6,SAVE10,Facebook,2600.16
200708,2025-03-04 00:00:00,2025,3,25268,Printer,1,665.11,788,Cash,Pending,20481215,3,FREESHIP,Instagram,665.11
200709,2024-12-07 00:00:00,2024,12,17132,Desk,1,386.03,855,Online,Pending,37504692,4,FREESHIP,Google,386.03
200710,2024-07-22 00:00:00,2024,7,48790,Laptop,5,21.54,113,Gift Card,Returned,19086608,10,No_Coupon,Google,107.7
200711,2024-07-04 00:00:00,2024,7,61070,Tablet,2,475.78,632,Online,Shipped,90764894,2,WINTER15,Google,951.56
200712,2024-01-09 00:00:00,2024,1,56969,Tablet,2,68.4,993,Gift Card,Pending,10513339,7,FREESHIP,Email,136.8
200713,2025-06-21 00:00:00,2025,6,65056,Tablet,4,532.49,638,Online,Cancelled,31705278,6,SAVE10,Facebook,2129.96
200714,2023-04-21 00:00:00,2023,4,84888,Laptop,1,51.73,278,Debit Card,Pending,23612847,1,FREESHIP,Facebook,51.73
200715,2024-07-26 00:00:00,2024,7,68266,Printer,3,653.63,281,Online,Delivered,96161062,7,FREESHIP,Email,1960.89
200716,2024-06-13 00:00:00,2024,6,84115,Chair,3,454.29,891,Credit Card,Pending,25466842,4,WINTER15,Google,1362.87
200717,2023-10-16 00:00:00,2023,10,50087,Chair,3,122.11,707,Online,Delivered,31143760,4,WINTER15,Email,366.33
200718,2023-04-08 00:00:00,2023,4,16790,Laptop,4,64.74,718,Gift Card,Cancelled,91791367,8,SAVE10,Google,258.96
200719,2024-01-21 00:00:00,2024,1,46920,Laptop,2,681.06,703,Debit Card,Shipped,86403837,3,FREESHIP,Facebook,1362.12
200720,2023-09-21 00:00:00,2023,9,12740,Desk,5,128.95,305,Cash,Pending,98506513,10,FREESHIP,Instagram,644.75
200721,2024-03-18 00:00:00,2024,3,46557,Desk,2,118.59,890,Credit Card,Delivered,56110689,2,No_Coupon,Email,237.18
200722,2024-11-15 00:00:00,2024,11,58156,Printer,1,95.1,516,Gift Card,Pending,49719458,1,WINTER15,Instagram,95.1
200723,2023-12-09 00:00:00,2023,12,14455,Desk,3,54.95,385,Cash,Returned,50933724,8,SAVE10,Referral,164.85
200724,2024-10-18 00:00:00,2024,10,63150,Printer,3,136.97,326,Credit Card,Returned,19348078,4,FREESHIP,Referral,410.91
200725,2023-03-12 00:00:00,2023,3,95269,Chair,2,194.85,372,Gift Card,Returned,45670926,5,No_Coupon,Referral,389.7
200726,2024-10-25 00:00:00,2024,10,18105,Laptop,4,583.02,338,Online,Delivered,94006117,4,FREESHIP,Facebook,2332.08
200727,2024-09-29 00:00:00,2024,9,29063,Chair,5,95.75,379,Online,Shipped,92745947,8,SAVE10,Instagram,478.75
200728,2024-07-29 00:00:00,2024,7,10154,Desk,4,325.76,827,Gift Card,Shipped,79793300,8,WINTER15,Email,1303.04
200729,2023-09-08 00:00:00,2023,9,36997,Phone,4,186.41,819,Gift Card,Pending,92794872,6,SAVE10,Google,745.64
200730,2025-02-22 00:00:00,2025,2,77357,Phone,1,474.6,407,Debit Card,Delivered,91943923,4,SAVE10,Email,474.6
200731,2024-06-07 00:00:00,2024,6,71310,Printer,5,584.46,308,Credit Card,Returned,48292586,8,No_Coupon,Email,2922.3
200732,2025-03-07 00:00:00,2025,3,80987,Laptop,1,132.05,787,Online,Delivered,42187776,2,No_Coupon,Google,132.05
200733,2023-12-04 00:00:00,2023,12,90757,Tablet,4,494.84,694,Cash,Returned,87991608,8,SAVE10,Email,1979.36
200734,2024-01-23 00:00:00,2024,1,51898,Printer,4,224.61,630,Credit Card,Returned,19767885,6,WINTER15,Facebook,898.44
200735,2024-06-28 00:00:00,2024,6,94508,Monitor,4,44.07,359,Debit Card,Pending,13443264,6,No_Coupon,Email,176.28
200736,2024-02-09 00:00:00,2024,2,59441,Monitor,5,418.53,696,Credit Card,Pending,66186874,6,FREESHIP,Google,2092.65
200737,2024-01-03 00:00:00,2024,1,91029,Phone,4,532.87,972,Cash,Pending,25501930,9,FREESHIP,Instagram,2131.48
200738,2025-06-04 00:00:00,2025,6,96261,Phone,2,485.37,264,Credit Card,Shipped,44998396,5,SAVE10,Email,970.74
200739,2024-06-13 00:00:00,2024,6,35123,Phone,4,386.73,513,Cash,Delivered,58979275,4,SAVE10,Facebook,1546.92
200740,2024-07-20 00:00:00,2024,7,10892,Desk,2,377.47,433,Cash,Pending,76154554,7,No_Coupon,Google,754.94
200741,2025-01-23 00:00:00,2025,1,99683,Monitor,5,332.64,945,Gift Card,Delivered,87305883,10,No_Coupon,Referral,1663.2
200742,2024-11-30 00:00:00,2024,11,41974,Laptop,3,699.93,726,Cash,Returned,48051468,7,SAVE10,Google,2099.79
200743,2024-09-30 00:00:00,2024,9,23978,Monitor,1,576.35,549,Gift Card,Returned,87090813,1,WINTER15,Instagram,576.35
200744,2024-06-12 00:00:00,2024,6,10642,Tablet,2,461.37,200,Cash,Delivered,98725693,5,SAVE10,Google,922.74
200745,2023-03-02 00:00:00,2023,3,73813,Printer,4,111.3,364,Debit Card,Pending,89906749,7,FREESHIP,Email,445.2
200746,2025-02-24 00:00:00,2025,2,32183,Desk,3,661.89,551,Online,Cancelled,76287027,6,WINTER15,Referral,1985.67
200747,2025-03-12 00:00:00,2025,3,54277,Tablet,2,259.58,940,Debit Card,Delivered,26500181,7,FREESHIP,Instagram,519.16
200748,2024-07-15 00:00:00,2024,7,56553,Tablet,3,70.81,249,Credit Card,Shipped,37667360,8,FREESHIP,Referral,212.43
200749,2025-04-13 00:00:00,2025,4,17551,Laptop,1,518.39,997,Debit Card,Pending,88797170,4,FREESHIP,Instagram,518.39
200750,2023-01-14 00:00:00,2023,1,14737,Tablet,4,145.41,637,Credit Card,Returned,10295115,7,FREESHIP,Email,581.64
200751,2023-01-24 00:00:00,2023,1,35168,Tablet,2,599.86,455,Gift Card,Pending,76960854,7,FREESHIP,Facebook,1199.72
200752,2024-10-03 00:00:00,2024,10,82217,Phone,4,429.37,299,Credit Card,Delivered,33305694,8,FREESHIP,Google,1717.48
200753,2024-04-24 00:00:00,2024,4,42270,Phone,2,241.49,864,Debit Card,Returned,72697796,7,FREESHIP,Instagram,482.98
200754,2025-05-31 00:00:00,2025,5,48846,Printer,2,452.05,983,Credit Card,Returned,52804097,3,WINTER15,Email,904.1
200755,2023-06-13 00:00:00,2023,6,54160,Desk,3,336.71,658,Credit Card,Pending,60515972,4,No_Coupon,Email,1010.13
200756,2024-06-27 00:00:00,2024,6,14080,Phone,1,283.69,202,Gift Card,Shipped,93163682,6,No_Coupon,Google,283.69
200757,2024-02-22 00:00:00,2024,2,81074,Desk,1,157.72,597,Debit Card,Delivered,91105190,2,FREESHIP,Google,157.72
200758,2023-03-26 00:00:00,2023,3,69021,Tablet,3,624.84,917,Credit Card,Cancelled,57148510,8,WINTER15,Facebook,1874.52
200759,2023-07-24 00:00:00,2023,7,96283,Desk,3,308.01,366,Cash,Pending,91784124,3,FREESHIP,Facebook,924.03
200760,2025-02-18 00:00:00,2025,2,96636,Desk,1,39.56,283,Debit Card,Cancelled,73324346,5,No_Coupon,Google,39.56
200761,2023-06-02 00:00:00,2023,6,37235,Desk,4,37.76,217,Debit Card,Delivered,67789367,7,No_Coupon,Google,151.04
200762,2024-09-17 00:00:00,2024,9,12444,Phone,3,76.96,611,Cash,Returned,97621403,8,FREESHIP,Email,230.88
200763,2023-04-06 00:00:00,2023,4,79142,Laptop,1,569.96,533,Online,Delivered,30915955,4,FREESHIP,Email,569.96
200764,2024-03-10 00:00:00,2024,3,35983,Laptop,5,627.43,806,Credit Card,Cancelled,14016163,10,FREESHIP,Email,3137.15
200765,2023-10-06 00:00:00,2023,10,36150,Laptop,2,534.91,281,Debit Card,Returned,96249043,5,SAVE10,Google,1069.82
200766,2023-01-22 00:00:00,2023,1,91454,Printer,2,278.88,494,Debit Card,Pending,99985340,3,FREESHIP,Referral,557.76
200767,2025-04-18 00:00:00,2025,4,19368,Tablet,2,323.22,517,Credit Card,Delivered,80436037,7,No_Coupon,Instagram,646.44
200768,2023-09-04 00:00:00,2023,9,35987,Tablet,5,653.46,165,Cash,Cancelled,28918815,9,WINTER15,Email,3267.3
200769,2023-07-06 00:00:00,2023,7,13366,Printer,4,678.55,568,Cash,Delivered,98691410,5,No_Coupon,Email,2714.2
200770,2024-02-11 00:00:00,2024,2,72166,Desk,1,314.38,227,Online,Returned,67733444,6,No_Coupon,Google,314.38
200771,2024-06-12 00:00:00,2024,6,20357,Phone,3,692.44,272,Debit Card,Cancelled,82236408,8,FREESHIP,Google,2077.32
200772,2024-07-28 00:00:00,2024,7,33802,Monitor,1,604.87,461,Online,Delivered,25799478,4,No_Coupon,Instagram,604.87
200773,2025-06-28 00:00:00,2025,6,99205,Phone,2,512.33,415,Cash,Cancelled,48904015,7,No_Coupon,Facebook,1024.66
200774,2025-04-15 00:00:00,2025,4,29701,Chair,3,20.54,257,Credit Card,Cancelled,42266846,3,FREESHIP,Instagram,61.62
200775,2023-03-04 00:00:00,2023,3,73941,Phone,2,625.22,569,Online,Cancelled,22051900,5,No_Coupon,Google,1250.44
200776,2023-08-21 00:00:00,2023,8,69168,Tablet,1,21.19,482,Cash,Returned,10446197,5,WINTER15,Google,21.19
200777,2025-03-21 00:00:00,2025,3,66116,Chair,5,64.49,633,Online,Cancelled,41967983,7,No_Coupon,Facebook,322.45
200778,2023-04-28 00:00:00,2023,4,85059,Laptop,4,246.85,316,Credit Card,Shipped,56503740,8,WINTER15,Google,987.4
200779,2023-12-01 00:00:00,2023,12,18076,Phone,3,588.74,751,Debit Card,Pending,26661705,8,FREESHIP,Email,1766.22
200780,2024-03-31 00:00:00,2024,3,41284,Laptop,4,184.48,661,Online,Cancelled,73613128,4,WINTER15,Google,737.92
200781,2024-01-10 00:00:00,2024,1,43524,Phone,5,524.26,934,Gift Card,Delivered,51479426,5,FREESHIP,Referral,2621.3
200782,2024-08-11 00:00:00,2024,8,58063,Monitor,2,493.63,167,Online,Returned,50548869,6,SAVE10,Referral,987.26
200783,2025-05-26 00:00:00,2025,5,19937,Printer,1,438.34,281,Gift Card,Returned,46990083,5,FREESHIP,Facebook,438.34
200784,2025-05-16 00:00:00,2025,5,21191,Laptop,1,325.81,232,Credit Card,Pending,85771230,1,WINTER15,Referral,325.81
200785,2023-07-29 00:00:00,2023,7,45862,Chair,1,176.1,342,Credit Card,Pending,53089983,1,SAVE10,Instagram,176.1
200786,2023-08-23 00:00:00,2023,8,39130,Chair,5,45.31,774,Online,Cancelled,99583414,8,No_Coupon,Referral,226.55
200787,2024-03-17 00:00:00,2024,3,18167,Desk,4,221.96,193,Cash,Delivered,36841089,7,No_Coupon,Google,887.84
200788,2023-11-02 00:00:00,2023,11,47307,Chair,2,601.43,761,Online,Pending,43516112,5,FREESHIP,Instagram,1202.86
200789,2023-08-17 00:00:00,2023,8,57276,Tablet,5,691.28,183,Online,Delivered,75899752,10,SAVE10,Email,3456.4
200790,2024-09-14 00:00:00,2024,9,38928,Laptop,4,417.89,302,Gift Card,Pending,96636009,4,No_Coupon,Google,1671.56
200791,2024-01-13 00:00:00,2024,1,49710,Chair,4,409.28,956,Cash,Pending,92591237,8,No_Coupon,Email,1637.12
200792,2023-06-16 00:00:00,2023,6,41709,Desk,2,356.35,746,Debit Card,Returned,90995294,6,WINTER15,Facebook,712.7
200793,2024-04-15 00:00:00,2024,4,91255,Chair,5,170.22,769,Debit Card,Delivered,69599961,8,No_Coupon,Referral,851.1
200794,2023-03-09 00:00:00,2023,3,76653,Printer,4,384.85,988,Online,Delivered,77052196,9,FREESHIP,Instagram,1539.4
200795,2024-11-20 00:00:00,2024,11,95667,Laptop,4,115.77,586,Online,Pending,41266666,7,SAVE10,Instagram,463.08
200796,2025-04-29 00:00:00,2025,4,33313,Phone,3,579.55,882,Gift Card,Returned,13349970,8,WINTER15,Facebook,1738.65
200797,2023-02-27 00:00:00,2023,2,36825,Laptop,2,438.76,426,Debit Card,Returned,72557318,2,No_Coupon,Facebook,877.52
200798,2025-05-19 00:00:00,2025,5,20861,Phone,5,488.35,968,Debit Card,Returned,89372013,9,FREESHIP,Email,2441.75
200799,2023-04-16 00:00:00,2023,4,26364,Laptop,4,328.56,803,Debit Card,Returned,78924436,4,FREESHIP,Email,1314.24
200800,2025-03-28 00:00:00,2025,3,34686,Tablet,1,68.39,412,Online,Returned,99468332,3,WINTER15,Facebook,68.39
200801,2023-05-03 00:00:00,2023,5,97593,Printer,4,595.62,738,Debit Card,Pending,58443593,8,FREESHIP,Facebook,2382.48
200802,2024-02-17 00:00:00,2024,2,84331,Chair,5,644.64,205,Gift Card,Cancelled,34440714,6,FREESHIP,Email,3223.2
200803,2023-08-20 00:00:00,2023,8,88775,Monitor,5,397.81,223,Debit Card,Returned,45098068,5,SAVE10,Referral,1989.05
200804,2024-01-01 00:00:00,2024,1,76362,Chair,3,236.5,916,Online,Delivered,11868618,8,FREESHIP,Email,709.5
200805,2024-10-15 00:00:00,2024,10,59278,Laptop,5,472.01,178,Gift Card,Cancelled,14590037,10,SAVE10,Email,2360.05
200806,2023-09-01 00:00:00,2023,9,55819,Chair,5,253.75,740,Online,Pending,13775054,9,WINTER15,Instagram,1268.75
200807,2024-11-10 00:00:00,2024,11,82344,Monitor,3,676.21,260,Online,Delivered,70957219,5,SAVE10,Google,2028.63
200808,2024-02-13 00:00:00,2024,2,65565,Desk,3,134.05,192,Credit Card,Shipped,80383756,3,No_Coupon,Google,402.15
200809,2024-04-09 00:00:00,2024,4,80416,Desk,5,217.43,752,Debit Card,Shipped,54385892,10,SAVE10,Instagram,1087.15
200810,2023-05-31 00:00:00,2023,5,23637,Tablet,1,553.56,644,Credit Card,Cancelled,16749863,5,No_Coupon,Referral,553.56
200811,2023-11-05 00:00:00,2023,11,24769,Laptop,2,28.55,864,Gift Card,Shipped,44538305,7,SAVE10,Email,57.1
200812,2024-01-26 00:00:00,2024,1,81547,Phone,2,255.26,803,Credit Card,Cancelled,88437123,6,FREESHIP,Google,510.52
200813,2025-03-15 00:00:00,2025,3,12813,Laptop,5,292.54,263,Debit Card,Cancelled,36131660,8,FREESHIP,Email,1462.7
200814,2024-12-11 00:00:00,2024,12,50732,Chair,4,147.51,979,Debit Card,Pending,21082461,4,WINTER15,Instagram,590.04
200815,2024-08-04 00:00:00,2024,8,41320,Printer,3,569.84,920,Gift Card,Cancelled,77539180,8,WINTER15,Instagram,1709.52
200816,2024-02-21 00:00:00,2024,2,55286,Tablet,5,574.79,497,Credit Card,Pending,39058734,8,WINTER15,Referral,2873.95
200817,2023-10-05 00:00:00,2023,10,87994,Chair,4,598.19,430,Credit Card,Delivered,98883971,7,WINTER15,Email,2392.76
200818,2023-03-02 00:00:00,2023,3,25580,Phone,4,390.84,860,Credit Card,Cancelled,58781638,9,WINTER15,Referral,1563.36
200819,2024-09-28 00:00:00,2024,9,66196,Phone,2,398.45,650,Debit Card,Cancelled,38104650,7,SAVE10,Google,796.9
200820,2023-05-27 00:00:00,2023,5,35377,Phone,5,623.81,171,Cash,Returned,17342157,6,FREESHIP,Email,3119.05
200821,2024-12-14 00:00:00,2024,12,40771,Laptop,4,174.49,259,Credit Card,Delivered,56310345,5,SAVE10,Facebook,697.96
200822,2025-03-15 00:00:00,2025,3,20624,Phone,1,479.56,923,Gift Card,Returned,45123395,1,SAVE10,Google,479.56
200823,2024-10-07 00:00:00,2024,10,27070,Laptop,4,653.13,973,Credit Card,Shipped,83842481,8,WINTER15,Instagram,2612.52
200824,2023-08-29 00:00:00,2023,8,18826,Monitor,3,481.1,664,Credit Card,Returned,12530495,3,FREESHIP,Facebook,1443.3
200825,2025-03-26 00:00:00,2025,3,23899,Desk,5,271.69,543,Online,Returned,88914760,7,FREESHIP,Instagram,1358.45
200826,2025-03-08 00:00:00,2025,3,43249,Printer,3,463.81,283,Online,Returned,32469820,8,WINTER15,Email,1391.43
200827,2023-05-25 00:00:00,2023,5,95856,Tablet,2,639.88,432,Cash,Delivered,58829625,5,WINTER15,Instagram,1279.76
